SchedDepLat,SchedDepLong,ArrivalLat,ArrivalLong,SchedDep_Epoch,FlightNumDec,FlightNumber,ArcTangent,Distance
28.42938889,-81.309,29.98443611,-95.34144167,1659349800,7.07E+13,FFT1251,-1.460428645,14.11834236
21.04274167,-86.8732,41.97694167,-87.90815,1659301440,7070845253,FFT45,-0.049398021,20.95976744
36.08004444,-115.1522361,37.61880556,-122.3754167,1659359400,7.07E+13,FFT2079,-1.360902966,7.38526396
33.43427778,-112.0115833,41.40940833,-81.85469167,1659384660,7.07E+13,FFT2414,1.312260221,31.19360223
28.42938889,-81.309,36.89460556,-76.20123056,1659384720,7.07E+13,FFT1158,0.542903428,9.886819606
39.86166667,-104.6731667,33.67566111,-117.8682333,1659368100,7.07E+11,FFT583,1.132408937,14.5731413
26.53616667,-81.75516667,39.04883889,-84.66782222,1659384420,7.07E+13,FFT1742,-0.228703749,12.84719924
37.61880556,-122.3754167,32.89723333,-97.03769444,1659368400,7.07E+13,FFT2710,-1.386563835,25.77389015
39.87208333,-75.24066389,21.04274167,-86.8732,1659351000,7070845749,FFT91,0.55339614,22.1327812
47.44988889,-122.3117778,39.86166667,-104.6731667,1659326880,7.07E+11,FFT424,-1.164525102,19.20160717
29.99327778,-90.25902778,36.08004444,-115.1522361,1659321960,7.07E+13,FFT1963,-1.330986497,25.62655944
23.15207222,-109.7207472,36.08004444,-115.1522361,1659389100,7070845557,FFT79,-0.397742433,14.02260808
33.6367,-84.42786389,39.04883889,-84.66782222,1659361380,7.07E+13,FFT1698,-0.044308043,5.417455802
39.86166667,-104.6731667,47.44988889,-122.3117778,1659394080,7.07E+11,FFT423,-1.164525102,19.20160717
29.98443611,-95.34144167,39.87208333,-75.24066389,1659329400,7.07E+13,FFT2318,1.1136467,22.4010454
25.79536111,-80.29011667,36.08004444,-115.1522361,1659394500,7.07E+13,FFT2161,-1.283923528,36.34751824
28.42938889,-81.309,39.87208333,-75.24066389,1659305220,7.07E+13,FFT1160,0.487611535,12.95221831
18.4394,-66.00213333,27.97547222,-82.53325,1659364680,7.07E+11,FFT121,-1.047568406,19.08440441
39.86166667,-104.6731667,34.05601389,-117.6011889,1659328800,7.07E+11,FFT975,1.14871182,14.17178049
42.94041667,-78.73058333,35.87763889,-78.78747222,1659305700,7.07E+13,FFT1601,0.008054573,7.063006889
28.42938889,-81.309,41.93903333,-72.68431667,1659293580,7.07E+13,FFT1206,0.568183936,16.02796479
39.87208333,-75.24066389,33.6367,-84.42786389,1659368400,7.07E+13,FFT2381,0.974506869,11.10336206
28.42938889,-81.309,39.04883889,-84.66782222,1659317040,7.07E+13,FFT1064,-0.306333635,11.13797131
38.74869722,-90.370025,36.08004444,-115.1522361,1659316380,7.07E+13,FFT2097,1.463525478,24.92548284
25.79536111,-80.29011667,36.08004444,-115.1522361,1659308100,7.07E+13,FFT2161,-1.283923528,36.34751824
30.19452778,-97.669875,36.08004444,-115.1522361,1659314340,7.07E+13,FFT2007,-1.246059649,18.44647001
28.42938889,-81.309,39.86166667,-104.6731667,1659350400,7.07E+11,FFT679,-1.115738704,26.01117569
25.79536111,-80.29011667,21.04274167,-86.8732,1659352560,70708457,FFT9,0.945493966,8.119382838
28.42938889,-81.309,42.21244444,-83.35338889,1659357300,7.07E+13,FFT1070,-0.147252624,13.93384894
39.87208333,-75.24066389,35.21375,-80.94905556,1659390240,7.07E+13,FFT2315,0.886345099,7.367890123
39.86166667,-104.6731667,39.87208333,-75.24066389,1659336000,7.07E+11,FFT520,1.57044241,29.43250465
39.86166667,-104.6731667,35.87763889,-78.78747222,1659383400,7.07E+11,FFT558,-1.418086118,26.19048789
36.08004444,-115.1522361,30.19452778,-97.669875,1659301020,7.07E+13,FFT2006,-1.246059649,18.44647001
38.74869722,-90.370025,36.08004444,-115.1522361,1659376740,7.07E+13,FFT2095,1.463525478,24.92548284
33.43427778,-112.0115833,32.73355556,-117.1896667,1659475740,7.07E+13,FFT2947,1.436288793,5.225280789
39.17572778,-76.66899167,39.86166667,-104.6731667,1659355200,7.07E+11,FFT727,-1.546307058,28.01257452
42.21244444,-83.35338889,35.87763889,-78.78747222,1659396240,7.07E+13,FFT1614,-0.624527786,7.808799933
26.07166667,-80.14969444,42.94041667,-78.73058333,1659349320,7.07E+13,FFT2662,0.083929007,16.92833728
35.87763889,-78.78747222,28.42938889,-81.309,1659318060,7.07E+13,FFT1191,0.326428878,7.863493524
27.97547222,-82.53325,39.86166667,-104.6731667,1659315600,7.07E+11,FFT739,-1.078091781,25.12881871
36.08004444,-115.1522361,42.94693333,-87.89706389,1659303900,7.07E+13,FFT2050,1.323984999,28.1069133
40.79613611,-73.10066389,27.97547222,-82.53325,1659371400,7.07E+13,FFT2521,0.634307558,15.91675543
25.79536111,-80.29011667,18.42972222,-69.66888889,1659379680,7070845356,FFT58,-0.96445772,12.92528978
37.61880556,-122.3754167,36.08004444,-115.1522361,1659332940,7.07E+13,FFT2080,-1.360902966,7.38526396
29.98443611,-95.34144167,21.04274167,-86.8732,1659378240,7.07E+11,FFT160,-0.758210464,12.31523514
32.89723333,-97.03769444,39.87208333,-75.24066389,1659316920,7.07E+13,FFT2300,1.261101696,22.88578321
32.89723333,-97.03769444,33.43427778,-112.0115833,1659379200,7.07E+13,FFT2703,-1.534946297,14.98351642
39.86166667,-104.6731667,41.30316667,-95.89405556,1659366300,7.07E+11,FFT598,1.408051938,8.896668739
32.73355556,-117.1896667,39.86166667,-104.6731667,1659314580,7.07E+11,FFT554,1.053107417,14.40391406
39.86166667,-104.6731667,32.73355556,-117.1896667,1659326220,7.07E+11,FFT551,1.053107417,14.40391406
21.04274167,-86.8732,39.87208333,-75.24066389,1659368940,7070845748,FFT90,0.55339614,22.1327812
18.4394,-66.00213333,28.42938889,-81.309,1659385020,7.07E+11,FFT131,-0.992562169,18.27840379
39.86166667,-104.6731667,28.42938889,-81.309,1659369120,7.07E+11,FFT680,-1.115738704,26.01117569
39.86166667,-104.6731667,36.08004444,-115.1522361,1659319080,7.07E+11,FFT781,1.22446736,11.14053689
39.86166667,-104.6731667,41.78597222,-87.75241667,1659368700,7.07E+11,FFT878,1.457558233,17.02981895
39.86166667,-104.6731667,44.47195556,-73.153275,1659355500,7.07E+11,FFT702,1.425560185,31.85527172
34.05601389,-117.6011889,39.86166667,-104.6731667,1659357000,7.07E+11,FFT974,1.14871182,14.17178049
36.08004444,-115.1522361,40.78839444,-111.9777722,1659393780,7.07E+13,FFT2086,0.593213644,5.678536852
39.29761111,-94.71388889,39.87208333,-75.24066389,1659383700,7.07E+13,FFT2330,1.54130426,19.4816968
36.08004444,-115.1522361,38.69544444,-121.5907778,1659394380,7.07E+13,FFT2093,-1.184947995,6.949470223
36.08004444,-115.1522361,35.87763889,-78.78747222,1659330480,7.07E+13,FFT2068,-1.565230404,36.36532717
25.79536111,-80.29011667,18.4394,-66.00213333,1659351600,7.07E+11,FFT118,-1.095350876,16.07036502
39.86166667,-104.6731667,37.72125,-122.2211389,1659393420,7.07E+11,FFT743,1.449420739,17.67802907
32.89723333,-97.03769444,28.42938889,-81.309,1659398520,7.07E+13,FFT1246,-1.294029623,16.35094684
32.89863889,-80.04052778,39.87208333,-75.24066389,1659401460,7.07E+13,FFT2310,0.602834474,8.465673081
39.87208333,-75.24066389,25.79536111,-80.29011667,1659358020,7.07E+13,FFT2291,0.344412595,14.95496847
28.42938889,-81.309,18.4394,-66.00213333,1659398400,7.07E+11,FFT104,-0.992562169,18.27840379
26.53616667,-81.75516667,41.40940833,-81.85469167,1659385020,7.07E+13,FFT2424,-0.006691447,14.87357464
33.6367,-84.42786389,28.42938889,-81.309,1659398760,7.07E+13,FFT1012,-0.539639296,6.069876519
28.42938889,-81.309,40.27669444,-74.81347222,1659315600,7.07E+11,FFT798,0.501514387,13.51112615
42.36294444,-71.00638889,39.87208333,-75.24066389,1659366120,7.07E+13,FFT2287,1.039052765,4.912583215
47.44988889,-122.3117778,36.08004444,-115.1522361,1659371820,7.07E+13,FFT2166,-0.561968846,13.4362346
38.17408611,-85.73649444,39.86166667,-104.6731667,1659367740,7.07E+11,FFT643,-1.481914067,19.01171966
28.42938889,-81.309,39.86166667,-104.6731667,1659313020,7.07E+11,FFT681,-1.115738704,26.01117569
28.42938889,-81.309,41.72233333,-71.42772222,1659348300,7.07E+13,FFT1182,0.639229933,16.5632733
28.42938889,-81.309,41.93903333,-72.68431667,1659379980,7.07E+13,FFT1206,0.568183936,16.02796479
41.40940833,-81.85469167,28.42938889,-81.309,1659346920,7.07E+13,FFT1043,-0.042016156,12.99148506
32.73355556,-117.1896667,36.08004444,-115.1522361,1659309960,7.07E+13,FFT2126,0.546884197,3.917921805
18.57078056,-68.36618611,41.97694167,-87.90815,1659390600,7070845649,FFT81,-0.695666182,30.49158459
21.04274167,-86.8732,41.97694167,-87.90815,1659383760,7070845253,FFT45,-0.049398021,20.95976744
39.87208333,-75.24066389,27.97547222,-82.53325,1659346200,7.07E+13,FFT2377,0.549921297,13.95389437
27.97547222,-82.53325,28.42938889,-81.309,1659391200,7.07E+13,FFT9212,1.215738222,1.305690777
33.6367,-84.42786389,40.77725,-73.87261111,1659397320,7.07E+13,FFT1512,0.976021994,12.74365786
41.78597222,-87.75241667,39.87208333,-75.24066389,1659360360,7.07E+13,FFT1462,-1.419005657,12.65728756
18.4394,-66.00213333,41.93903333,-72.68431667,1659337020,7.07E+11,FFT114,-0.277040349,24.43121652
37.61880556,-122.3754167,39.86166667,-104.6731667,1659361140,7.07E+11,FFT662,1.444768614,17.84376869
35.87763889,-78.78747222,39.87208333,-75.24066389,1659314820,7.07E+13,FFT1648,0.726109409,5.341856954
41.53397222,-93.66307222,36.08004444,-115.1522361,1659311640,7.07E+13,FFT1959,1.322245366,22.17046442
27.97547222,-82.53325,18.4394,-66.00213333,1659302340,7.07E+11,FFT120,-1.047568406,19.08440441
42.94041667,-78.73058333,33.6367,-84.42786389,1659358380,7.07E+13,FFT1367,0.549462627,10.90954397
41.30316667,-95.89405556,36.08004444,-115.1522361,1659393540,7.07E+13,FFT2059,1.305951679,19.95390998
39.86166667,-104.6731667,40.78839444,-111.9777722,1659372420,7.07E+11,FFT573,-1.444601542,7.36315733
45.58870833,-122.5968694,39.86166667,-104.6731667,1659327600,7.07E+11,FFT790,-1.26152581,18.8164323
39.86166667,-104.6731667,31.80733333,-106.3763611,1659370500,7.07E+11,FFT987,0.208393096,8.232445367
33.6367,-84.42786389,38.74869722,-90.370025,1659349800,7.07E+13,FFT1587,-0.860357145,7.838481628
41.78597222,-87.75241667,40.27669444,-74.81347222,1659379560,7.07E+11,FFT838,-1.454674962,13.02667275
36.08004444,-115.1522361,33.67566111,-117.8682333,1659318060,7.07E+13,FFT2123,0.846180759,3.627354406
38.69544444,-121.5907778,39.86166667,-104.6731667,1659321840,7.07E+11,FFT626,1.501969816,16.95776045
36.89460556,-76.20123056,28.42938889,-81.309,1659481860,7.07E+13,FFT1159,0.542903428,9.886819606
21.04274167,-86.8732,25.79536111,-80.29011667,1659389940,70708456,FFT8,0.945493966,8.119382838
28.42938889,-81.309,18.57078056,-68.36618611,1659376800,7.07E+13,FFT9267,-0.919845898,16.26986753
36.08004444,-115.1522361,45.58870833,-122.5968694,1659375480,7.07E+13,FFT2171,-0.664246376,12.07630962
10.59339722,-85.54448056,28.42938889,-81.309,1659382560,7070845056,FFT28,0.233149684,18.33199101
42.21244444,-83.35338889,28.42938889,-81.309,1659370680,7.07E+13,FFT1071,-0.147252624,13.93384894
39.86166667,-104.6731667,35.21375,-80.94905556,1659336120,7.07E+11,FFT658,-1.377331418,24.17512314
38.85143889,-77.03772222,39.86166667,-104.6731667,1659351600,7.07E+11,FFT535,-1.534257086,27.65390301
18.57078056,-68.36618611,25.79536111,-80.29011667,1659387540,7070845455,FFT67,-1.026057793,13.94183217
36.08004444,-115.1522361,32.73355556,-117.1896667,1659373260,7.07E+13,FFT2127,0.546884197,3.917921805
39.87208333,-75.24066389,26.53616667,-81.75516667,1659363840,7.07E+13,FFT2355,0.454399756,14.84201535
39.99694722,-82.89215833,39.86166667,-104.6731667,1659368940,7.07E+11,FFT767,1.564585466,21.78142848
33.6367,-84.42786389,41.72233333,-71.42772222,1659358800,7.07E+13,FFT1546,1.014382449,15.30951174
36.08004444,-115.1522361,41.30316667,-95.89405556,1659294360,7.07E+13,FFT2058,1.305951679,19.95390998
28.42938889,-81.309,40.79613611,-73.10066389,1659403320,7.07E+13,FFT1092,0.585975469,14.84295181
38.74869722,-90.370025,28.42938889,-81.309,1659309480,7.07E+13,FFT1210,-0.720563378,13.7328183
39.04883889,-84.66782222,26.53616667,-81.75516667,1659373020,7.07E+13,FFT1743,-0.228703749,12.84719924
36.08004444,-115.1522361,39.86166667,-104.6731667,1659383940,7.07E+11,FFT780,1.22446736,11.14053689
33.6367,-84.42786389,40.77725,-73.87261111,1659483720,7.07E+13,FFT1512,0.976021994,12.74365786
33.6367,-84.42786389,41.93903333,-72.68431667,1659394020,7.07E+13,FFT1558,0.955407939,14.3819206
33.43427778,-112.0115833,32.73355556,-117.1896667,1659389340,7.07E+13,FFT2947,1.436288793,5.225280789
41.93903333,-72.68431667,39.86166667,-104.6731667,1659308460,7.07E+11,FFT747,1.505947051,32.05623151
35.87763889,-78.78747222,39.86166667,-104.6731667,1659375120,7.07E+11,FFT559,-1.418086118,26.19048789
40.47711111,-88.91591667,39.86166667,-104.6731667,1659388380,7.07E+11,FFT579,1.531758311,15.76926442
40.78839444,-111.9777722,36.08004444,-115.1522361,1659402300,7.07E+13,FFT2087,0.593213644,5.678536852
28.42938889,-81.309,38.74869722,-90.370025,1659400500,7.07E+13,FFT1211,-0.720563378,13.7328183
25.79536111,-80.29011667,33.6367,-84.42786389,1659308400,7.07E+13,FFT1515,-0.485548559,8.866089761
39.87208333,-75.24066389,33.6367,-84.42786389,1659347100,7.07E+13,FFT2385,0.974506869,11.10336206
41.40940833,-81.85469167,36.08004444,-115.1522361,1659402660,7.07E+13,FFT2017,1.412089622,33.72133723
26.68316111,-80.09559167,39.87208333,-75.24066389,1659308460,7.07E+13,FFT2346,0.352713385,14.05410947
33.6367,-84.42786389,39.86166667,-104.6731667,1659315780,7.07E+11,FFT419,-1.272494017,21.18071047
39.86166667,-104.6731667,32.73355556,-117.1896667,1659390300,7.07E+11,FFT553,1.053107417,14.40391406
35.21375,-80.94905556,28.42938889,-81.309,1659346200,7.07E+13,FFT1051,0.053005327,6.793902831
27.39544444,-82.55438889,39.87208333,-75.24066389,1659388560,7.07E+13,FFT2370,0.530205825,14.46226439
33.6367,-84.42786389,40.27669444,-74.81347222,1659374280,7.07E+11,FFT806,0.966386172,11.68443637
18.4394,-66.00213333,18.57078056,-68.36618611,1659374460,7070845157,FFT39,-1.515279143,2.367700656
32.89723333,-97.03769444,37.61880556,-122.3754167,1659384900,7.07E+13,FFT2711,-1.386563835,25.77389015
39.86166667,-104.6731667,32.89723333,-97.03769444,1659368820,7.07E+11,FFT506,-0.831327707,10.33459087
32.73355556,-117.1896667,36.08004444,-115.1522361,1659322020,7.07E+13,FFT2118,0.546884197,3.917921805
28.42938889,-81.309,18.33730556,-64.97333333,1659365340,7.07E+11,FFT130,-1.017395357,19.20167054
41.50411111,-74.10483333,27.97547222,-82.53325,1659314460,7.07E+13,FFT2571,0.557163795,15.93933116
38.74869722,-90.370025,18.57078056,-68.36618611,1659360060,70708454,FFT6,-0.828658171,29.85493672
36.89460556,-76.20123056,28.42938889,-81.309,1659316080,7.07E+13,FFT1161,0.542903428,9.886819606
36.08004444,-115.1522361,34.20069444,-118.3586667,1659358800,7.07E+13,FFT1983,1.040645949,3.71660512
27.97547222,-82.53325,41.78597222,-87.75241667,1659357600,7.07E+13,FFT2594,-0.361322033,14.76379392
27.97547222,-82.53325,39.87208333,-75.24066389,1659318720,7.07E+13,FFT2378,0.549921297,13.95389437
39.86166667,-104.6731667,36.124475,-86.67818056,1659392700,7.07E+11,FFT994,-1.366027551,18.37895883
32.89723333,-97.03769444,41.78597222,-87.75241667,1659371340,7.07E+13,FFT1370,0.807213703,12.85402903
36.08004444,-115.1522361,28.42938889,-81.309,1659337140,7.07E+13,FFT1100,-1.348471684,34.69722122
33.6367,-84.42786389,29.98443611,-95.34144167,1659379620,7.07E+13,FFT1579,1.24785835,11.50848433
28.42938889,-81.309,33.43427778,-112.0115833,1659384060,7.07E+13,FFT1287,-1.409205655,31.10783718
41.40940833,-81.85469167,39.86166667,-104.6731667,1659368820,7.07E+11,FFT523,1.503071616,22.87090525
43.11119444,-76.10630556,39.86166667,-104.6731667,1659311760,7.07E+11,FFT655,1.457531524,28.75108669
41.78597222,-87.75241667,36.08004444,-115.1522361,1659401400,7.07E+13,FFT2115,1.365483766,27.98763507
28.42938889,-81.309,40.27669444,-74.81347222,1659381660,7.07E+11,FFT802,0.501514387,13.51112615
40.79613611,-73.10066389,28.42938889,-81.309,1659348000,7.07E+13,FFT1095,0.585975469,14.84295181
36.08004444,-115.1522361,36.28158056,-94.30776667,1659378660,7.07E+13,FFT1970,1.561128062,20.84544369
27.97547222,-82.53325,33.6367,-84.42786389,1659352020,7.07E+13,FFT2550,-0.322948431,5.969846042
39.87208333,-75.24066389,39.86166667,-104.6731667,1659401940,7.07E+11,FFT521,1.57044241,29.43250465
39.87208333,-75.24066389,29.53395833,-98.46905833,1659399000,7.07E+13,FFT2359,1.152054653,25.42508873
39.86166667,-104.6731667,33.43427778,-112.0115833,1659326340,7.07E+11,FFT753,0.851482283,9.755187653
28.42938889,-81.309,36.08004444,-115.1522361,1659400200,7.07E+13,FFT1101,-1.348471684,34.69722122
41.72233333,-71.42772222,33.6367,-84.42786389,1659370680,7.07E+13,FFT1547,1.014382449,15.30951174
42.94693333,-87.89706389,39.86166667,-104.6731667,1659381180,7.07E+11,FFT437,1.388920218,17.05744693
18.4394,-66.00213333,28.42938889,-81.309,1659360600,7.07E+13,FFT9358,-0.992562169,18.27840379
39.86166667,-104.6731667,32.73355556,-117.1896667,1659302700,7.07E+11,FFT553,1.053107417,14.40391406
41.40940833,-81.85469167,28.42938889,-81.309,1659388800,7.07E+13,FFT1047,-0.042016156,12.99148506
39.86166667,-104.6731667,33.43427778,-112.0115833,1659372900,7.07E+11,FFT751,0.851482283,9.755187653
36.08004444,-115.1522361,38.74869722,-90.370025,1659300900,7.07E+13,FFT2094,1.463525478,24.92548284
25.79536111,-80.29011667,39.86166667,-104.6731667,1659403800,7.07E+11,FFT617,-1.047543812,28.14949522
33.6367,-84.42786389,42.21244444,-83.35338889,1659369180,7.07E+13,FFT1582,0.124642817,8.642794064
39.86166667,-104.6731667,37.61880556,-122.3754167,1659307680,7.07E+11,FFT663,1.444768614,17.84376869
32.89723333,-97.03769444,36.08004444,-115.1522361,1659379860,7.07E+13,FFT2135,-1.396866929,18.39203377
25.79536111,-80.29011667,39.87208333,-75.24066389,1659383280,7.07E+13,FFT2326,0.344412595,14.95496847
39.87208333,-75.24066389,28.42938889,-81.309,1659346200,7.07E+13,FFT1163,0.487611535,12.95221831
39.86166667,-104.6731667,36.53208333,-93.20054444,1659387780,7.07E+11,FFT734,-1.288336071,11.94601133
36.08004444,-115.1522361,25.79536111,-80.29011667,1659333600,7.07E+13,FFT2158,-1.283923528,36.34751824
21.04274167,-86.8732,28.42938889,-81.309,1659387000,7.07E+11,FFT164,0.64559583,9.247858065
29.6458,-95.27723056,28.42938889,-81.309,1659370140,7.07E+13,FFT1338,-1.483931346,14.02109557
36.08004444,-115.1522361,47.61902778,-117.5352222,1659399720,7.07E+13,FFT2026,-0.203653139,11.78247679
39.29761111,-94.71388889,39.86166667,-104.6731667,1659326220,7.07E+11,FFT569,-1.514220576,9.975238001
39.86166667,-104.6731667,36.08004444,-115.1522361,1659353400,7.07E+11,FFT779,1.22446736,11.14053689
36.08004444,-115.1522361,32.89723333,-97.03769444,1659320040,7.07E+13,FFT2136,-1.396866929,18.39203377
39.86166667,-104.6731667,36.08004444,-115.1522361,1659326280,7.07E+11,FFT771,1.22446736,11.14053689
42.94693333,-87.89706389,36.08004444,-115.1522361,1659319800,7.07E+13,FFT2051,1.323984999,28.1069133
36.08004444,-115.1522361,41.78597222,-87.75241667,1659339180,7.07E+13,FFT2114,1.365483766,27.98763507
39.87208333,-75.24066389,27.39544444,-82.55438889,1659374340,7.07E+13,FFT2371,0.530205825,14.46226439
28.42938889,-81.309,33.6367,-84.42786389,1659348000,7.07E+13,FFT1013,-0.539639296,6.069876519
18.4394,-66.00213333,39.87208333,-75.24066389,1659396180,7.07E+11,FFT113,-0.406982786,23.33903086
42.88083333,-85.52280556,39.86166667,-104.6731667,1659398220,7.07E+11,FFT501,1.414427524,19.38689504
39.86166667,-104.6731667,38.85143889,-77.03772222,1659358860,7.07E+11,FFT534,-1.534257086,27.65390301
33.6367,-84.42786389,28.42938889,-81.309,1659347100,7.07E+13,FFT1010,-0.539639296,6.069876519
39.04883889,-84.66782222,25.79536111,-80.29011667,1659369540,7.07E+13,FFT1771,-0.319023642,13.95775695
28.42938889,-81.309,41.40940833,-81.85469167,1659355200,7.07E+11,FFT207,-0.042016156,12.99148506
36.89460556,-76.20123056,39.86166667,-104.6731667,1659374820,7.07E+11,FFT675,-1.466961096,28.62611743
33.43427778,-112.0115833,41.78597222,-87.75241667,1659387600,7.07E+13,FFT1374,1.239235603,25.65653846
33.43427778,-112.0115833,32.89723333,-97.03769444,1659393000,7.07E+13,FFT2702,-1.534946297,14.98351642
39.86166667,-104.6731667,43.13987778,-89.33750556,1659369720,7.07E+11,FFT482,1.360201929,15.68212902
18.4394,-66.00213333,28.42938889,-81.309,1659337680,7.07E+11,FFT105,-0.992562169,18.27840379
43.58201944,-96.741925,36.08004444,-115.1522361,1659305640,7.07E+13,FFT1951,1.183851763,19.88012031
28.42938889,-81.309,35.21375,-80.94905556,1659359280,7.07E+13,FFT1052,0.053005327,6.793902831
36.08004444,-115.1522361,39.86166667,-104.6731667,1659358800,7.07E+11,FFT776,1.22446736,11.14053689
28.42938889,-81.309,18.4394,-66.00213333,1659323160,7.07E+11,FFT106,-0.992562169,18.27840379
33.43427778,-112.0115833,36.08004444,-115.1522361,1659370980,7.07E+13,FFT2151,-0.870715998,4.106553449
27.97547222,-82.53325,41.40940833,-81.85469167,1659359160,7.07E+13,FFT2434,0.05046787,13.45106244
39.04883889,-84.66782222,25.79536111,-80.29011667,1659304260,7.07E+13,FFT1771,-0.319023642,13.95775695
29.99327778,-90.25902778,35.87763889,-78.78747222,1659380220,7.07E+13,FFT1638,1.096840629,12.89272247
28.42938889,-81.309,29.6458,-95.27723056,1659358740,7.07E+13,FFT1339,-1.483931346,14.02109557
36.08004444,-115.1522361,29.98443611,-95.34144167,1659310500,7.07E+13,FFT2138,-1.272298351,20.72737361
28.42938889,-81.309,36.08004444,-115.1522361,1659313380,7.07E+13,FFT1105,-1.348471684,34.69722122
39.17572778,-76.66899167,33.6367,-84.42786389,1659390000,7.07E+13,FFT1571,0.950804948,9.533148844
36.08004444,-115.1522361,29.98443611,-95.34144167,1659396900,7.07E+13,FFT2138,-1.272298351,20.72737361
39.86166667,-104.6731667,36.124475,-86.67818056,1659306300,7.07E+11,FFT994,-1.366027551,18.37895883
28.42938889,-81.309,38.74869722,-90.370025,1659319380,7.07E+13,FFT1211,-0.720563378,13.7328183
21.04274167,-86.8732,39.86166667,-104.6731667,1659369660,7070845549,FFT71,-0.757579314,25.9034892
36.08004444,-115.1522361,33.43427778,-112.0115833,1659326400,7.07E+13,FFT2150,-0.870715998,4.106553449
41.40940833,-81.85469167,36.08004444,-115.1522361,1659316260,7.07E+13,FFT2017,1.412089622,33.72133723
39.86166667,-104.6731667,38.85143889,-77.03772222,1659392820,7.07E+11,FFT538,-1.534257086,27.65390301
35.393075,-97.60076111,36.08004444,-115.1522361,1659384180,7.07E+13,FFT1991,-1.531676027,17.56491393
28.42938889,-81.309,32.89723333,-97.03769444,1659351600,7070845650,FFT82,-1.294029623,16.35094684
36.08004444,-115.1522361,38.74869722,-90.370025,1659361500,7.07E+13,FFT2094,1.463525478,24.92548284
32.89723333,-97.03769444,39.86166667,-104.6731667,1659348900,7.07E+11,FFT509,-0.831327707,10.33459087
33.6367,-84.42786389,41.78597222,-87.75241667,1659379260,7.07E+13,FFT1354,-0.387346998,8.801323134
32.89723333,-97.03769444,39.86166667,-104.6731667,1659313800,7.07E+11,FFT505,-0.831327707,10.33459087
28.42938889,-81.309,39.04883889,-84.66782222,1659361860,7.07E+13,FFT1062,-0.306333635,11.13797131
27.97547222,-82.53325,21.04274167,-86.8732,1659383760,7.07E+11,FFT169,0.559324381,8.179114798
39.49911111,-119.7681111,36.08004444,-115.1522361,1659367140,7.07E+13,FFT2174,-0.933261517,5.74424224
39.86166667,-104.6731667,36.08004444,-115.1522361,1659364200,7.07E+11,FFT773,1.22446736,11.14053689
41.40940833,-81.85469167,28.42938889,-81.309,1659317220,7.07E+13,FFT1045,-0.042016156,12.99148506
39.86166667,-104.6731667,40.47711111,-88.91591667,1659377700,7.07E+11,FFT578,1.531758311,15.76926442
42.21244444,-83.35338889,36.08004444,-115.1522361,1659391440,7.07E+13,FFT2131,1.380285357,32.38476515
39.86166667,-104.6731667,45.58870833,-122.5968694,1659314880,7.07E+11,FFT791,-1.26152581,18.8164323
41.97694167,-87.90815,21.04274167,-86.8732,1659365340,7070845252,FFT44,-0.049398021,20.95976744
38.74869722,-90.370025,39.86166667,-104.6731667,1659371280,7.07E+11,FFT699,-1.493139871,14.34637806
38.74869722,-90.370025,21.04274167,-86.8732,1659354000,7070845654,FFT86,-0.19498506,18.0479541
39.86166667,-104.6731667,42.94693333,-87.89706389,1659367680,7.07E+11,FFT434,1.388920218,17.05744693
33.43427778,-112.0115833,39.86166667,-104.6731667,1659360000,7.07E+11,FFT750,0.851482283,9.755187653
41.30316667,-95.89405556,39.86166667,-104.6731667,1659374520,7.07E+11,FFT599,1.408051938,8.896668739
37.72125,-122.2211389,36.08004444,-115.1522361,1659367260,7.07E+13,FFT2194,-1.342665474,7.256923762
35.04241111,-89.97668056,36.08004444,-115.1522361,1659298860,7.07E+13,FFT2047,-1.529603736,25.19692997
38.85143889,-77.03772222,39.86166667,-104.6731667,1659374280,7.07E+11,FFT537,-1.534257086,27.65390301
39.86166667,-104.6731667,37.61880556,-122.3754167,1659327420,7.07E+11,FFT667,1.444768614,17.84376869
32.73355556,-117.1896667,39.86166667,-104.6731667,1659402180,7.07E+11,FFT554,1.053107417,14.40391406
39.87208333,-75.24066389,36.08004444,-115.1522361,1659401640,7.07E+13,FFT2145,1.476069667,40.09131022
40.77725,-73.87261111,33.6367,-84.42786389,1659321900,7.07E+13,FFT1513,0.976021994,12.74365786
28.42938889,-81.309,40.77725,-73.87261111,1659377880,7.07E+13,FFT1334,0.542065705,14.4142136
36.08004444,-115.1522361,42.21244444,-83.35338889,1659332220,7.07E+13,FFT2130,1.380285357,32.38476515
28.42938889,-81.309,39.87208333,-75.24066389,1659374880,7.07E+13,FFT1160,0.487611535,12.95221831
39.86166667,-104.6731667,25.79536111,-80.29011667,1659335400,7.07E+11,FFT614,-1.047543812,28.14949522
39.87208333,-75.24066389,27.97547222,-82.53325,1659375000,7.07E+13,FFT2375,0.549921297,13.95389437
27.97547222,-82.53325,39.04883889,-84.66782222,1659379980,7.07E+13,FFT1758,-0.190430528,11.27722696
39.86166667,-104.6731667,21.04274167,-86.8732,1659358860,7070845548,FFT70,-0.757579314,25.9034892
36.08004444,-115.1522361,41.40940833,-81.85469167,1659333060,7.07E+13,FFT2014,1.412089622,33.72133723
18.4394,-66.00213333,28.42938889,-81.309,1659391320,7.07E+11,FFT111,-0.992562169,18.27840379
